timestamp,machine_id,spindle_temp,vibration_mm_s,motor_current_a,status
2026-02-13T09:00:00,CNC-009,72.4,2.0,26.8,NORMAL
2026-02-13T10:00:00,CNC-001,72.3,1.5,27.8,NORMAL
2026-02-13T10:00:00,CNC-002,72.8,1.6,23.6,NORMAL
2026-02-13T10:00:00,CNC-004,72.4,1.6,24.6,NORMAL
2026-02-13T10:00:00,CNC-007,74.2,1.7,24.6,NORMAL
2026-02-13T10:00:00,CNC-009,65.3,1.6,23.9,NORMAL
2026-02-13T11:00:00,CNC-001,64.5,1.6,23.3,NORMAL
2026-02-13T11:00:00,CNC-002,73.4,1.5,26.8,NORMAL
2026-02-13T11:00:00,CNC-004,74.4,1.5,22.8,NORMAL
2026-02-13T11:00:00,CNC-007,72.8,1.2,24.2,NORMAL
2026-02-13T11:00:00,CNC-009,72.3,1.2,25.9,NORMAL
2026-02-13T12:00:00,CNC-001,69.6,1.2,24.8,NORMAL
2026-02-13T12:00:00,CNC-002,67.7,1.5,24.5,NORMAL
2026-02-13T12:00:00,CNC-004,75.0,1.6,24.5,NORMAL
2026-02-13T12:00:00,CNC-007,69.2,1.6,23.6,NORMAL
2026-02-13T12:00:00,CNC-009,71.5,1.1,20.6,NORMAL
2026-02-13T13:00:00,CNC-001,77.5,2.1,26.7,NORMAL
2026-02-13T13:00:00,CNC-002,74.2,1.3,26.7,NORMAL
2026-02-13T13:00:00,CNC-004,74.0,1.9,22.1,NORMAL
2026-02-13T13:00:00,CNC-007,73.6,1.7,23.1,NORMAL
2026-02-13T13:00:00,CNC-009,73.2,1.7,24.0,NORMAL
2026-02-13T14:00:00,CNC-001,76.5,2.0,25.9,NORMAL
2026-02-13T14:00:00,CNC-002,72.8,1.5,28.1,NORMAL
2026-02-13T14:00:00,CNC-004,71.6,1.8,24.0,NORMAL
2026-02-13T14:00:00,CNC-007,76.0,1.4,24.7,NORMAL
2026-02-13T14:00:00,CNC-009,69.8,1.0,28.2,NORMAL
2026-02-13T15:00:00,CNC-001,69.6,1.3,25.3,NORMAL
2026-02-13T15:00:00,CNC-002,73.6,0.9,25.8,NORMAL
2026-02-13T15:00:00,CNC-004,72.6,1.3,23.4,NORMAL
2026-02-13T15:00:00,CNC-007,77.0,2.0,25.5,NORMAL
2026-02-13T15:00:00,CNC-009,72.9,1.1,25.4,NORMAL
2026-02-13T16:00:00,CNC-001,73.3,1.2,28.0,NORMAL
2026-02-13T16:00:00,CNC-002,74.9,2.2,23.9,NORMAL
2026-02-13T16:00:00,CNC-004,67.9,1.4,26.0,NORMAL
2026-02-13T16:00:00,CNC-007,69.6,1.4,28.3,NORMAL
2026-02-13T16:00:00,CNC-009,70.4,1.3,23.8,NORMAL
2026-02-13T17:00:00,CNC-001,72.8,1.5,26.3,NORMAL
2026-02-13T17:00:00,CNC-002,73.9,1.9,25.2,NORMAL
2026-02-13T17:00:00,CNC-004,73.9,1.5,25.9,NORMAL
2026-02-13T17:00:00,CNC-007,72.1,1.5,21.1,NORMAL
2026-02-13T17:00:00,CNC-009,72.2,1.2,24.8,NORMAL
2026-02-13T18:00:00,CNC-001,72.6,1.4,23.9,NORMAL
2026-02-13T18:00:00,CNC-002,69.6,1.9,22.8,NORMAL
2026-02-13T18:00:00,CNC-004,69.4,1.5,24.4,NORMAL
2026-02-13T18:00:00,CNC-007,72.4,1.5,24.8,NORMAL
2026-02-13T18:00:00,CNC-009,76.2,1.4,26.0,NORMAL
2026-02-13T19:00:00,CNC-001,70.5,1.2,26.3,NORMAL
2026-02-13T19:00:00,CNC-002,76.0,1.2,27.1,NORMAL
2026-02-13T19:00:00,CNC-004,72.6,2.0,27.7,NORMAL
2026-02-13T19:00:00,CNC-007,70.6,1.7,22.8,NORMAL
2026-02-13T19:00:00,CNC-009,73.0,1.3,25.9,NORMAL
2026-02-13T20:00:00,CNC-001,71.7,1.7,26.3,NORMAL
2026-02-13T20:00:00,CNC-002,67.3,1.9,27.2,NORMAL
2026-02-13T20:00:00,CNC-004,72.3,2.3,28.6,NORMAL
2026-02-13T20:00:00,CNC-007,72.9,0.9,25.8,NORMAL
2026-02-13T20:00:00,CNC-009,71.3,1.6,22.6,NORMAL
2026-02-13T21:00:00,CNC-001,77.9,1.1,22.4,NORMAL
2026-02-13T21:00:00,CNC-002,75.6,0.9,22.7,NORMAL
2026-02-13T21:00:00,CNC-004,69.5,2.1,22.9,NORMAL
2026-02-13T21:00:00,CNC-007,64.9,1.5,25.5,NORMAL
2026-02-13T21:00:00,CNC-009,74.3,1.3,26.0,NORMAL
2026-02-13T22:00:00,CNC-001,77.2,1.5,23.4,NORMAL
2026-02-13T22:00:00,CNC-002,73.7,1.9,25.7,NORMAL
2026-02-13T22:00:00,CNC-004,72.2,1.5,26.7,NORMAL
2026-02-13T22:00:00,CNC-007,71.3,1.5,25.7,NORMAL
2026-02-13T22:00:00,CNC-009,78.6,1.9,24.4,NORMAL
2026-02-13T23:00:00,CNC-001,74.9,1.8,23.8,NORMAL
2026-02-13T23:00:00,CNC-002,71.5,1.2,27.7,NORMAL
2026-02-13T23:00:00,CNC-004,71.3,1.1,24.1,RED
2026-02-13T23:00:00,CNC-007,78.3,1.6,26.3,RED
2026-02-13T23:00:00,CNC-009,73.5,2.0,24.4,NORMAL
2026-02-14T00:00:00,CNC-001,73.1,1.7,25.8,NORMAL
2026-02-14T00:00:00,CNC-002,73.4,2.0,26.3,NORMAL
2026-02-14T00:00:00,CNC-004,72.5,1.6,23.8,NORMAL
2026-02-14T00:00:00,CNC-007,73.4,1.7,28.5,NORMAL
2026-02-14T00:00:00,CNC-009,70.9,0.8,26.7,NORMAL
2026-02-14T01:00:00,CNC-001,78.3,2.4,27.2,NORMAL
2026-02-14T01:00:00,CNC-002,72.5,1.5,29.1,NORMAL
2026-02-14T01:00:00,CNC-004,76.8,1.6,22.5,NORMAL
2026-02-14T01:00:00,CNC-007,73.4,1.6,23.3,NORMAL
2026-02-14T01:00:00,CNC-009,71.6,1.6,25.3,NORMAL
2026-02-14T02:00:00,CNC-001,73.3,0.3,25.9,NORMAL
2026-02-14T02:00:00,CNC-002,78.8,1.0,26.7,NORMAL
2026-02-14T02:00:00,CNC-004,68.3,0.8,23.3,NORMAL
2026-02-14T02:00:00,CNC-007,76.7,1.9,25.3,NORMAL
2026-02-14T02:00:00,CNC-009,69.6,1.8,25.9,NORMAL
2026-02-14T03:00:00,CNC-001,71.8,1.4,28.7,NORMAL
2026-02-14T03:00:00,CNC-002,70.0,1.6,24.6,NORMAL
2026-02-14T03:00:00,CNC-004,70.9,1.1,22.0,NORMAL
2026-02-14T03:00:00,CNC-007,74.7,1.4,20.8,NORMAL
2026-02-14T03:00:00,CNC-009,73.2,1.5,24.2,NORMAL
2026-02-14T04:00:00,CNC-001,81.4,1.8,25.7,NORMAL
2026-02-14T04:00:00,CNC-002,75.2,1.4,27.7,NORMAL
2026-02-14T04:00:00,CNC-004,73.8,1.3,25.1,NORMAL
2026-02-14T04:00:00,CNC-007,69.1,1.7,22.6,NORMAL
2026-02-14T04:00:00,CNC-009,70.1,1.5,25.7,NORMAL
2026-02-14T05:00:00,CNC-001,77.7,1.1,28.0,NORMAL
2026-02-14T05:00:00,CNC-002,72.6,1.6,25.4,NORMAL
2026-02-14T05:00:00,CNC-004,68.3,1.2,26.1,NORMAL
2026-02-14T05:00:00,CNC-007,70.7,1.6,26.3,NORMAL
2026-02-14T05:00:00,CNC-009,72.7,1.7,25.5,NORMAL
2026-02-14T06:00:00,CNC-001,73.8,1.9,26.1,NORMAL
2026-02-14T06:00:00,CNC-002,73.3,1.1,24.9,NORMAL
2026-02-14T06:00:00,CNC-004,77.1,1.9,25.5,NORMAL
2026-02-14T06:00:00,CNC-007,72.6,1.7,26.2,NORMAL
2026-02-14T06:00:00,CNC-009,74.9,0.9,24.8,NORMAL
2026-02-14T07:00:00,CNC-001,67.6,2.0,25.5,NORMAL
2026-02-14T07:00:00,CNC-002,69.0,2.0,21.1,NORMAL
2026-02-14T07:00:00,CNC-004,78.0,0.7,28.5,NORMAL
2026-02-14T07:00:00,CNC-007,69.6,1.5,25.1,NORMAL
2026-02-14T07:00:00,CNC-009,70.3,2.1,27.5,NORMAL
2026-02-14T08:00:00,CNC-001,68.4,1.3,27.3,NORMAL
2026-02-14T08:00:00,CNC-002,72.0,1.2,25.4,NORMAL
2026-02-14T08:00:00,CNC-004,68.6,0.8,24.0,NORMAL
2026-02-14T08:00:00,CNC-007,69.2,1.9,22.2,NORMAL
2026-02-14T08:00:00,CNC-009,73.1,1.3,23.0,NORMAL
2026-02-14T09:00:00,CNC-001,80.3,1.2,25.1,NORMAL
2026-02-14T09:00:00,CNC-002,69.0,1.6,26.1,NORMAL
2026-02-14T09:00:00,CNC-004,72.6,1.5,25.9,NORMAL
2026-02-14T09:00:00,CNC-007,71.0,1.8,21.9,NORMAL
2026-02-14T09:00:00,CNC-009,67.0,1.4,22.6,NORMAL
2026-02-14T10:00:00,CNC-001,73.8,1.6,25.5,RED
2026-02-14T10:00:00,CNC-002,70.0,0.9,25.6,NORMAL
2026-02-14T10:00:00,CNC-004,74.7,1.3,27.9,NORMAL
2026-02-14T10:00:00,CNC-007,77.2,1.8,28.3,NORMAL
2026-02-14T10:00:00,CNC-009,75.4,1.1,25.3,NORMAL
2026-02-14T11:00:00,CNC-001,75.6,1.7,24.3,NORMAL
2026-02-14T11:00:00,CNC-002,68.8,1.2,24.7,NORMAL
2026-02-14T11:00:00,CNC-004,71.8,1.6,24.4,NORMAL
2026-02-14T11:00:00,CNC-007,73.8,1.0,27.7,NORMAL
2026-02-14T11:00:00,CNC-009,74.9,1.6,27.3,NORMAL
2026-02-14T12:00:00,CNC-001,70.6,0.8,26.0,NORMAL
2026-02-14T12:00:00,CNC-002,71.0,1.1,25.3,NORMAL
2026-02-14T12:00:00,CNC-004,71.0,1.4,25.0,NORMAL
2026-02-14T12:00:00,CNC-007,66.5,1.0,26.1,NORMAL
2026-02-14T12:00:00,CNC-009,71.1,0.9,23.9,NORMAL
2026-02-14T13:00:00,CNC-001,69.8,0.9,22.7,NORMAL
2026-02-14T13:00:00,CNC-002,72.8,1.7,25.3,NORMAL
2026-02-14T13:00:00,CNC-004,76.1,1.7,24.4,NORMAL
2026-02-14T13:00:00,CNC-007,73.5,1.6,27.2,NORMAL
2026-02-14T13:00:00,CNC-009,74.4,1.6,21.3,NORMAL
2026-02-14T14:00:00,CNC-001,75.4,1.0,26.9,NORMAL
2026-02-14T14:00:00,CNC-002,74.1,1.4,25.7,NORMAL
2026-02-14T14:00:00,CNC-004,71.7,1.7,25.1,NORMAL
2026-02-14T14:00:00,CNC-007,70.8,1.6,26.6,NORMAL
2026-02-14T14:00:00,CNC-009,72.0,1.6,28.7,NORMAL
2026-02-14T15:00:00,CNC-001,71.3,1.4,25.6,NORMAL
2026-02-14T15:00:00,CNC-002,67.8,1.7,22.8,RED
2026-02-14T15:00:00,CNC-004,67.2,0.6,25.4,NORMAL
2026-02-14T15:00:00,CNC-007,70.4,1.8,22.9,NORMAL
2026-02-14T15:00:00,CNC-009,74.5,1.1,25.4,NORMAL
2026-02-14T16:00:00,CNC-001,73.1,1.6,28.4,NORMAL
2026-02-14T16:00:00,CNC-002,69.6,1.8,24.4,NORMAL
2026-02-14T16:00:00,CNC-004,73.0,1.4,23.6,NORMAL
2026-02-14T16:00:00,CNC-007,74.2,1.3,25.9,NORMAL
2026-02-14T16:00:00,CNC-009,69.8,1.4,27.5,NORMAL
2026-02-14T17:00:00,CNC-001,70.3,1.4,24.0,NORMAL
2026-02-14T17:00:00,CNC-002,72.9,1.0,24.0,NORMAL
2026-02-14T17:00:00,CNC-004,71.9,2.0,25.0,NORMAL
2026-02-14T17:00:00,CNC-007,71.9,1.4,25.5,NORMAL
2026-02-14T17:00:00,CNC-009,76.6,1.6,24.4,NORMAL
2026-02-14T18:00:00,CNC-001,69.6,0.9,25.3,NORMAL
2026-02-14T18:00:00,CNC-002,70.0,1.3,28.4,NORMAL
2026-02-14T18:00:00,CNC-004,72.1,1.1,26.7,NORMAL
2026-02-14T18:00:00,CNC-007,69.8,1.5,21.1,NORMAL
2026-02-14T18:00:00,CNC-009,70.0,1.0,27.9,NORMAL
2026-02-14T19:00:00,CNC-001,69.9,1.6,26.5,NORMAL
2026-02-14T19:00:00,CNC-002,73.9,1.6,30.1,NORMAL
2026-02-14T19:00:00,CNC-004,76.2,1.1,23.7,NORMAL
2026-02-14T19:00:00,CNC-007,76.2,1.5,26.7,NORMAL
2026-02-14T19:00:00,CNC-009,64.9,1.2,24.4,NORMAL
2026-02-14T20:00:00,CNC-001,75.4,1.8,29.6,NORMAL
2026-02-14T20:00:00,CNC-002,75.7,1.4,28.4,NORMAL
2026-02-14T20:00:00,CNC-004,73.0,1.3,26.2,NORMAL
2026-02-14T20:00:00,CNC-007,65.3,1.5,25.0,NORMAL
2026-02-14T20:00:00,CNC-009,67.1,1.5,26.0,NORMAL
2026-02-14T21:00:00,CNC-001,69.7,2.3,24.8,NORMAL
2026-02-14T21:00:00,CNC-002,71.3,1.9,27.1,NORMAL
2026-02-14T21:00:00,CNC-004,72.5,1.6,26.6,NORMAL
2026-02-14T21:00:00,CNC-007,73.4,1.3,21.0,NORMAL
2026-02-14T21:00:00,CNC-009,76.7,1.5,22.5,NORMAL
2026-02-14T22:00:00,CNC-001,66.6,1.1,26.4,NORMAL
2026-02-14T22:00:00,CNC-002,68.6,1.0,23.3,NORMAL
2026-02-14T22:00:00,CNC-004,68.0,1.6,28.2,NORMAL
2026-02-14T22:00:00,CNC-007,67.1,1.7,27.6,NORMAL
2026-02-14T22:00:00,CNC-009,69.4,2.0,26.7,NORMAL
2026-02-14T23:00:00,CNC-001,71.6,1.7,24.6,NORMAL
2026-02-14T23:00:00,CNC-002,69.2,1.5,26.6,NORMAL
2026-02-14T23:00:00,CNC-004,72.9,1.2,27.5,NORMAL
2026-02-14T23:00:00,CNC-007,72.6,1.5,22.5,NORMAL
2026-02-14T23:00:00,CNC-009,74.4,1.7,22.5,NORMAL
2026-02-15T00:00:00,CNC-001,72.6,2.4,27.1,NORMAL
2026-02-15T00:00:00,CNC-002,73.8,1.0,25.8,NORMAL
2026-02-15T00:00:00,CNC-004,73.6,1.2,23.6,NORMAL
2026-02-15T00:00:00,CNC-007,73.7,1.3,26.1,NORMAL
2026-02-15T00:00:00,CNC-009,70.9,1.7,25.1,NORMAL
2026-02-15T01:00:00,CNC-001,77.4,1.4,22.2,NORMAL
2026-02-15T01:00:00,CNC-002,73.8,1.1,28.2,NORMAL
2026-02-15T01:00:00,CNC-004,66.7,1.4,25.9,NORMAL
2026-02-15T01:00:00,CNC-007,76.4,1.3,21.3,NORMAL
2026-02-15T01:00:00,CNC-009,70.9,1.7,22.7,NORMAL
2026-02-15T02:00:00,CNC-001,69.8,1.6,25.0,NORMAL
2026-02-15T02:00:00,CNC-002,72.8,1.7,25.8,NORMAL
2026-02-15T02:00:00,CNC-004,74.6,2.0,24.3,NORMAL
2026-02-15T02:00:00,CNC-007,71.0,1.7,24.8,NORMAL
2026-02-15T02:00:00,CNC-009,69.5,1.9,28.1,NORMAL
2026-02-15T03:00:00,CNC-001,73.1,1.5,25.1,NORMAL
2026-02-15T03:00:00,CNC-002,70.5,1.4,22.1,NORMAL
2026-02-15T03:00:00,CNC-004,72.6,1.8,25.9,NORMAL
2026-02-15T03:00:00,CNC-007,70.4,1.7,25.9,NORMAL
2026-02-15T03:00:00,CNC-009,71.8,1.5,26.0,NORMAL
2026-02-15T04:00:00,CNC-001,71.1,0.7,26.7,NORMAL
2026-02-15T04:00:00,CNC-002,73.0,1.7,22.8,NORMAL
2026-02-15T04:00:00,CNC-004,71.4,1.3,24.3,NORMAL
2026-02-15T04:00:00,CNC-007,68.8,1.5,26.9,NORMAL
2026-02-15T04:00:00,CNC-009,74.8,1.5,22.5,NORMAL
2026-02-15T05:00:00,CNC-001,69.7,1.4,24.7,NORMAL
2026-02-15T05:00:00,CNC-002,74.5,1.7,25.7,NORMAL
2026-02-15T05:00:00,CNC-004,67.4,0.9,24.2,NORMAL
2026-02-15T05:00:00,CNC-007,70.3,0.7,26.1,NORMAL
2026-02-15T05:00:00,CNC-009,70.4,1.7,29.0,NORMAL
2026-02-15T06:00:00,CNC-001,74.9,1.2,24.5,NORMAL
2026-02-15T06:00:00,CNC-002,73.4,1.5,21.8,NORMAL
2026-02-15T06:00:00,CNC-004,75.9,1.4,23.9,NORMAL
2026-02-15T06:00:00,CNC-007,71.7,0.9,25.5,NORMAL
2026-02-15T06:00:00,CNC-009,72.4,1.6,28.4,NORMAL
2026-02-15T07:00:00,CNC-001,70.3,1.6,23.6,NORMAL
2026-02-15T07:00:00,CNC-002,71.2,1.3,23.8,NORMAL
2026-02-15T07:00:00,CNC-004,74.9,1.1,23.4,NORMAL
2026-02-15T07:00:00,CNC-007,73.1,1.4,23.5,NORMAL
2026-02-15T07:00:00,CNC-009,72.4,1.9,24.1,NORMAL
2026-02-15T08:00:00,CNC-001,73.1,1.5,25.9,NORMAL
2026-02-15T08:00:00,CNC-002,74.4,1.0,24.6,NORMAL
2026-02-15T08:00:00,CNC-004,70.2,1.6,26.1,NORMAL
2026-02-15T08:00:00,CNC-007,69.0,2.1,25.7,NORMAL
2026-02-15T08:00:00,CNC-009,76.3,1.8,26.0,NORMAL
2026-02-15T09:00:00,CNC-001,74.6,0.9,23.8,NORMAL
2026-02-15T09:00:00,CNC-002,71.3,1.6,25.6,NORMAL
2026-02-15T09:00:00,CNC-004,69.2,1.0,22.2,NORMAL
2026-02-15T09:00:00,CNC-007,68.1,1.7,24.7,NORMAL
2026-02-15T09:00:00,CNC-009,74.0,1.3,26.5,NORMAL
2026-02-15T10:00:00,CNC-001,68.6,1.3,24.5,NORMAL
2026-02-15T10:00:00,CNC-002,79.8,1.6,25.9,NORMAL
2026-02-15T10:00:00,CNC-004,73.0,1.3,24.0,NORMAL
2026-02-15T10:00:00,CNC-007,68.8,1.5,22.5,NORMAL
2026-02-15T10:00:00,CNC-009,73.3,1.3,26.0,NORMAL
2026-02-15T11:00:00,CNC-001,72.1,1.8,28.6,NORMAL
2026-02-15T11:00:00,CNC-002,71.6,1.3,27.7,NORMAL
2026-02-15T11:00:00,CNC-004,77.0,1.8,26.4,NORMAL
2026-02-15T11:00:00,CNC-007,67.8,1.6,26.4,NORMAL
2026-02-15T11:00:00,CNC-009,71.6,1.6,25.4,NORMAL
2026-02-15T12:00:00,CNC-001,73.6,1.6,26.1,NORMAL
2026-02-15T12:00:00,CNC-002,68.2,1.5,23.9,NORMAL
2026-02-15T12:00:00,CNC-004,72.7,1.6,24.8,NORMAL
2026-02-15T12:00:00,CNC-007,68.8,1.3,23.9,NORMAL
2026-02-15T12:00:00,CNC-009,73.1,1.5,24.2,NORMAL
2026-02-15T13:00:00,CNC-001,76.3,1.5,23.4,NORMAL
2026-02-15T13:00:00,CNC-002,72.6,1.6,25.6,NORMAL
2026-02-15T13:00:00,CNC-004,68.3,1.2,24.3,NORMAL
2026-02-15T13:00:00,CNC-007,74.2,1.8,25.6,NORMAL
2026-02-15T13:00:00,CNC-009,72.0,1.6,23.8,NORMAL
2026-02-15T14:00:00,CNC-001,72.1,1.6,21.6,NORMAL
2026-02-15T14:00:00,CNC-002,70.9,1.4,25.4,NORMAL
2026-02-15T14:00:00,CNC-004,70.7,1.0,26.2,NORMAL
2026-02-15T14:00:00,CNC-007,68.1,0.8,24.4,NORMAL
2026-02-15T14:00:00,CNC-009,75.2,1.4,22.5,RED
2026-02-15T15:00:00,CNC-001,69.5,1.3,26.6,NORMAL
2026-02-15T15:00:00,CNC-002,70.8,0.9,24.7,NORMAL
2026-02-15T15:00:00,CNC-004,72.6,1.6,23.6,NORMAL
2026-02-15T15:00:00,CNC-007,78.1,1.0,24.9,NORMAL
2026-02-15T15:00:00,CNC-009,73.0,2.0,26.4,NORMAL
2026-02-15T16:00:00,CNC-001,69.9,1.2,25.1,NORMAL
2026-02-15T16:00:00,CNC-002,72.6,1.5,24.0,NORMAL
2026-02-15T16:00:00,CNC-004,74.4,1.2,27.2,NORMAL
2026-02-15T16:00:00,CNC-007,66.5,1.4,19.8,NORMAL
2026-02-15T16:00:00,CNC-009,69.5,0.9,25.2,NORMAL
2026-02-15T17:00:00,CNC-001,72.7,1.5,25.8,NORMAL
2026-02-15T17:00:00,CNC-002,72.7,1.6,29.1,NORMAL
2026-02-15T17:00:00,CNC-004,73.7,1.4,24.9,NORMAL
2026-02-15T17:00:00,CNC-007,69.9,1.0,26.4,NORMAL
2026-02-15T17:00:00,CNC-009,73.0,1.8,20.6,NORMAL
2026-02-15T18:00:00,CNC-001,70.9,1.8,22.1,NORMAL
2026-02-15T18:00:00,CNC-002,76.2,1.1,25.9,NORMAL
2026-02-15T18:00:00,CNC-004,66.6,1.3,27.2,NORMAL
2026-02-15T18:00:00,CNC-007,72.1,1.4,23.0,NORMAL
2026-02-15T18:00:00,CNC-009,72.0,1.4,26.0,NORMAL
2026-02-15T19:00:00,CNC-001,72.3,1.3,24.6,NORMAL
2026-02-15T19:00:00,CNC-002,73.2,2.1,28.0,NORMAL
2026-02-15T19:00:00,CNC-004,73.0,1.8,27.7,NORMAL
2026-02-15T19:00:00,CNC-007,71.8,1.3,24.4,NORMAL
2026-02-15T19:00:00,CNC-009,71.9,1.5,26.7,NORMAL
2026-02-15T20:00:00,CNC-001,69.8,1.7,24.8,NORMAL
2026-02-15T20:00:00,CNC-002,70.9,1.4,29.0,NORMAL
2026-02-15T20:00:00,CNC-004,73.4,1.6,23.0,NORMAL
2026-02-15T20:00:00,CNC-007,73.1,2.0,27.3,NORMAL
2026-02-15T20:00:00,CNC-009,73.7,1.5,27.8,NORMAL
2026-02-15T21:00:00,CNC-001,75.3,1.5,25.7,NORMAL
2026-02-15T21:00:00,CNC-002,68.9,1.4,24.2,NORMAL
2026-02-15T21:00:00,CNC-004,73.1,1.9,26.6,NORMAL
2026-02-15T21:00:00,CNC-007,68.5,1.3,24.4,NORMAL
2026-02-15T21:00:00,CNC-009,71.0,1.7,23.8,NORMAL
2026-02-15T22:00:00,CNC-001,71.4,1.4,23.6,NORMAL
2026-02-15T22:00:00,CNC-002,68.3,1.2,26.7,NORMAL
2026-02-15T22:00:00,CNC-004,68.1,0.6,24.7,RED
2026-02-15T22:00:00,CNC-007,73.1,1.8,25.1,NORMAL
2026-02-15T22:00:00,CNC-009,73.5,1.0,26.1,NORMAL
2026-02-15T23:00:00,CNC-001,75.1,1.2,23.6,NORMAL
2026-02-15T23:00:00,CNC-002,75.6,1.6,23.3,NORMAL
2026-02-15T23:00:00,CNC-004,72.7,1.9,25.5,NORMAL
2026-02-15T23:00:00,CNC-007,68.3,1.7,20.5,NORMAL
2026-02-15T23:00:00,CNC-009,74.1,1.3,26.8,NORMAL
2026-02-16T00:00:00,CNC-001,73.3,1.2,21.1,NORMAL
2026-02-16T00:00:00,CNC-002,75.8,1.3,28.3,NORMAL
2026-02-16T00:00:00,CNC-004,72.3,1.4,23.5,NORMAL
2026-02-16T00:00:00,CNC-007,72.4,0.6,22.6,NORMAL
2026-02-16T00:00:00,CNC-009,73.1,1.2,29.4,NORMAL
2026-02-16T01:00:00,CNC-001,70.7,1.8,23.5,NORMAL
2026-02-16T01:00:00,CNC-002,69.8,1.5,25.1,NORMAL
2026-02-16T01:00:00,CNC-004,76.5,1.4,24.6,NORMAL
2026-02-16T01:00:00,CNC-007,73.2,1.5,20.9,NORMAL
2026-02-16T01:00:00,CNC-009,76.9,1.3,22.3,NORMAL
2026-02-16T02:00:00,CNC-001,75.9,1.2,20.7,NORMAL
2026-02-16T02:00:00,CNC-002,74.6,1.9,24.1,NORMAL
2026-02-16T02:00:00,CNC-004,73.3,1.5,25.5,NORMAL
2026-02-16T02:00:00,CNC-007,78.1,1.9,25.4,NORMAL
2026-02-16T02:00:00,CNC-009,73.2,1.7,22.6,NORMAL
2026-02-16T03:00:00,CNC-001,71.9,1.3,22.5,NORMAL
2026-02-16T03:00:00,CNC-002,74.7,1.6,22.8,NORMAL
2026-02-16T03:00:00,CNC-004,68.3,1.6,21.8,NORMAL
2026-02-16T03:00:00,CNC-007,69.8,1.4,27.5,NORMAL
2026-02-16T03:00:00,CNC-009,72.2,1.7,26.2,NORMAL
2026-02-16T04:00:00,CNC-001,72.1,1.3,30.3,NORMAL
2026-02-16T04:00:00,CNC-002,65.3,1.1,24.8,NORMAL
2026-02-16T04:00:00,CNC-004,70.3,0.6,23.9,NORMAL
2026-02-16T04:00:00,CNC-007,73.0,1.1,23.9,NORMAL
2026-02-16T04:00:00,CNC-009,75.5,1.7,22.2,NORMAL
2026-02-16T05:00:00,CNC-001,71.2,1.7,26.5,NORMAL
2026-02-16T05:00:00,CNC-002,73.3,1.6,26.8,NORMAL
2026-02-16T05:00:00,CNC-004,76.1,1.3,25.0,NORMAL
2026-02-16T05:00:00,CNC-007,69.5,1.3,25.4,NORMAL
2026-02-16T05:00:00,CNC-009,72.1,1.1,31.4,NORMAL
2026-02-16T06:00:00,CNC-001,62.5,1.9,22.4,NORMAL
2026-02-16T06:00:00,CNC-002,67.9,1.7,22.0,NORMAL
2026-02-16T06:00:00,CNC-004,74.0,1.8,26.8,NORMAL
2026-02-16T06:00:00,CNC-007,71.6,2.1,22.9,NORMAL
2026-02-16T06:00:00,CNC-009,70.8,1.5,23.3,NORMAL
2026-02-16T07:00:00,CNC-001,67.9,2.1,22.6,NORMAL
2026-02-16T07:00:00,CNC-002,74.7,1.6,22.2,NORMAL
2026-02-16T07:00:00,CNC-004,75.6,1.4,27.4,NORMAL
2026-02-16T07:00:00,CNC-007,76.8,1.4,26.0,NORMAL
2026-02-16T07:00:00,CNC-009,71.1,1.5,23.7,NORMAL
2026-02-16T08:00:00,CNC-001,69.7,1.7,24.3,NORMAL
2026-02-16T08:00:00,CNC-002,68.9,1.7,22.6,NORMAL
2026-02-16T08:00:00,CNC-004,75.3,2.0,24.3,NORMAL
2026-02-16T08:00:00,CNC-007,74.2,1.1,26.4,NORMAL
2026-02-16T08:00:00,CNC-009,77.8,1.7,21.4,NORMAL
2026-02-16T09:00:00,CNC-001,74.1,1.9,22.5,NORMAL
2026-02-16T09:00:00,CNC-002,71.2,1.2,26.7,NORMAL
2026-02-16T09:00:00,CNC-004,76.1,1.4,25.4,NORMAL
2026-02-16T09:00:00,CNC-007,72.3,1.5,24.2,NORMAL
2026-02-16T09:00:00,CNC-009,75.0,1.5,27.4,NORMAL
2026-02-16T10:00:00,CNC-001,68.9,1.5,24.0,NORMAL
2026-02-16T10:00:00,CNC-002,67.9,1.3,25.0,NORMAL
2026-02-16T10:00:00,CNC-004,76.0,1.6,26.6,NORMAL
2026-02-16T10:00:00,CNC-007,70.6,1.6,24.2,NORMAL
2026-02-16T10:00:00,CNC-009,67.5,1.9,25.9,NORMAL
2026-02-16T11:00:00,CNC-001,72.9,1.5,20.3,NORMAL
2026-02-16T11:00:00,CNC-002,67.3,2.5,25.1,RED
2026-02-16T11:00:00,CNC-004,72.0,1.3,26.5,NORMAL
2026-02-16T11:00:00,CNC-007,70.9,1.4,25.2,NORMAL
2026-02-16T11:00:00,CNC-009,74.2,1.3,21.3,NORMAL
2026-02-16T12:00:00,CNC-001,70.7,1.4,24.4,NORMAL
2026-02-16T12:00:00,CNC-002,65.0,1.2,25.6,NORMAL
2026-02-16T12:00:00,CNC-004,68.3,1.5,22.9,NORMAL
2026-02-16T12:00:00,CNC-007,71.8,1.5,30.0,NORMAL
2026-02-16T12:00:00,CNC-009,69.0,1.4,25.5,NORMAL
2026-02-16T13:00:00,CNC-001,75.6,1.3,26.0,NORMAL
2026-02-16T13:00:00,CNC-002,71.5,1.9,21.7,NORMAL
